cityid,regionid,countryid,countryname,countrycode,Continent,StateProvinceName,cityname,latitude,longitude
6771792,2884,182,Romania,RO,Europe,Bihor,Biserica Gradina Icoanei,44.44291,26.10643
6773220,2884,182,Romania,RO,Europe,Bihor,Biserica Greac?,44.43853,26.11766
6771791,2884,182,Romania,RO,Europe,Bihor,Biserica Sf. Ilie Rahova,44.42606,26.09769
6760287,2884,182,Romania,RO,Europe,Bihor,Bisericani,46.36848,25.2434
6760285,2884,182,Romania,RO,Europe,Bihor,Biserici,45.1,24.01667
6760283,2884,182,Romania,RO,Europe,Bihor,Bisircioara,47.05,25.95
6809665,2884,182,Romania,RO,Europe,Bihor,Bistra,45.38272,22.66779
6760269,2884,182,Romania,RO,Europe,Bihor,Bistra Mure?ului,46.96093,24.90608
6760268,2884,182,Romania,RO,Europe,Bihor,Bistra P?ltinei,45.66667,23.68333
6760266,2884,182,Romania,RO,Europe,Bihor,Bistri?a,45.18612,24.0401
6809674,2884,182,Romania,RO,Europe,Bihor,Bistricioara,45.32817,22.58656
6760262,2884,182,Romania,RO,Europe,Bihor,Bistri?a,47.06667,24.41667
6760264,2884,182,Romania,RO,Europe,Bihor,Bistri?a,47.13316,24.50011
6760261,2884,182,Romania,RO,Europe,Bihor,Bistri?a Aurie,47.35,25.36667
6760260,2884,182,Romania,RO,Europe,Bihor,Bistri?a Bârg?ului,47.21667,24.76667
6760258,2884,182,Romania,RO,Europe,Bihor,Bistri?a-N?s?ud,47.16667,24.58333
6760253,2884,182,Romania,RO,Europe,Bihor,Biu?a,47.42325,23.24504
6760252,2884,182,Romania,RO,Europe,Bihor,Biv?oani,45.45,23.41667
6760246,2884,182,Romania,RO,Europe,Bihor,Bixad,47.93333,23.4
6760242,2884,182,Romania,RO,Europe,Bihor,Bizu?a B?i,47.34274,23.60368
6807882,2884,182,Romania,RO,Europe,Bihor,Black Lord,46.54482,24.53553
6760233,2884,182,Romania,RO,Europe,Bihor,Blahni?a de Jos,45.00664,23.52297
6760232,2884,182,Romania,RO,Europe,Bihor,Blahni?a de Sus,45.13586,23.55099
6760234,2884,182,Romania,RO,Europe,Bihor,Blahni?a,44.96667,23.5
6760231,2884,182,Romania,RO,Europe,Bihor,Blaj,46.17508,23.91578
6760229,2884,182,Romania,RO,Europe,Bihor,Bl?jel,46.21667,24.31667
6759963,2884,182,Romania,RO,Europe,Bihor,Bl?jenii de Jos,47.16809,24.35295
6759962,2884,182,Romania,RO,Europe,Bihor,Bl?jenii de Sus,47.16217,24.39291
6759959,2884,182,Romania,RO,Europe,Bihor,Blaj-Sat,46.18333,23.91667
6759939,2884,182,Romania,RO,Europe,Bihor,Blândiana,45.97943,23.38543
6759958,2884,182,Romania,RO,Europe,Bihor,Bl?noiu,45.41996,24.3308
6759955,2884,182,Romania,RO,Europe,Bihor,Bleje?ti,44.3,25.46667
6759950,2884,182,Romania,RO,Europe,Bihor,Blid?re?ti,46.1,23.56667
6808752,2884,182,Romania,RO,Europe,Bihor,Blid?re?ti,47.1068,23.56772
6759948,2884,182,Romania,RO,Europe,Bihor,Blidari,45.11302,23.50054
6759943,2884,182,Romania,RO,Europe,Bihor,Blidireasa,46.76394,25.03065
6808296,2884,182,Romania,RO,Europe,Bihor,Bliss,44.42786,26.14611
6759936,2884,182,Romania,RO,Europe,Bihor,Bloaja,47.51667,23.68333
6809663,2884,182,Romania,RO,Europe,Bihor,Bloju,45.37128,22.65653
6759933,2884,182,Romania,RO,Europe,Bihor,Boarta,46.00942,24.19861
6759932,2884,182,Romania,RO,Europe,Bihor,Boa?ca,45.08333,23.05
6759930,2884,182,Romania,RO,Europe,Bihor,Bobaia,45.67934,23.11469
6759918,2884,182,Romania,RO,Europe,Bihor,Bobâlna,47.14385,23.64461
6759928,2884,182,Romania,RO,Europe,Bihor,Boba?a,47.03333,24.15
6759926,2884,182,Romania,RO,Europe,Bihor,Bobeica,47.72652,25.1343
6759924,2884,182,Romania,RO,Europe,Bihor,Bobe?ti,44.38333,26.25
6759913,2884,182,Romania,RO,Europe,Bihor,Bobohalma,46.35191,24.23166
6759914,2884,182,Romania,RO,Europe,Bihor,Boboie?ti,47.2537,26.03749
6759906,2884,182,Romania,RO,Europe,Bihor,Bobu,44.23161,24.31078
6759883,2884,182,Romania,RO,Europe,Bihor,Boc?i?a,47.30587,23.05198
6759898,2884,182,Romania,RO,Europe,Bihor,Bocic?u,48.09696,23.15551
6759897,2884,182,Romania,RO,Europe,Bihor,Bocicoel,47.69659,24.31944
6759896,2884,182,Romania,RO,Europe,Bihor,Bocicoiu Mare,47.96667,24
6755277,2884,182,Romania,RO,Europe,Bihor,Boc?itura,45.76667,23.43333
6770821,2884,182,Romania,RO,Europe,Bihor,BOCONCEPT & ROVERE MOBILI SIBIU,45.77826,24.16902
6809662,2884,182,Romania,RO,Europe,Bihor,Bodea,45.28354,22.54561
6759878,2884,182,Romania,RO,Europe,Bihor,Bode?ti,45.14167,24.11549
6759879,2884,182,Romania,RO,Europe,Bihor,Bode?ti,45.0653,23.80762
6759513,2884,182,Romania,RO,Europe,Bihor,Bodogaia,46.27462,24.99657
6759511,2884,182,Romania,RO,Europe,Bihor,Bodrog,46.73164,23.76674
6808754,2884,182,Romania,RO,Europe,Bihor,Bogata,46.51512,23.8129
6759499,2884,182,Romania,RO,Europe,Bihor,Bogata de Jos,47.20423,23.7062
6759498,2884,182,Romania,RO,Europe,Bihor,Bogata de Sus,47.19368,23.66809
6759494,2884,182,Romania,RO,Europe,Bihor,Bogatu-Român,45.98333,23.93333
6809861,2884,182,Romania,RO,Europe,Bihor,Bogdan Praid - Ski Resort,46.62209,25.25284
6759459,2884,182,Romania,RO,Europe,Bihor,Bogdan Vod?,47.69197,24.26605
6759490,2884,182,Romania,RO,Europe,Bihor,Bogdana,43.93333,25.08333
6802726,2884,182,Romania,RO,Europe,Bihor,Bogdana Mare,45.30764,24.08681
6759482,2884,182,Romania,RO,Europe,Bihor,Bogdand,47.41667,22.93333
6759477,2884,182,Romania,RO,Europe,Bihor,Bogd?ne?ti,46.15,24.16667
6759478,2884,182,Romania,RO,Europe,Bihor,Bogd?ne?ti,45.17596,24.34277
6759480,2884,182,Romania,RO,Europe,Bihor,Bogd?ne?ti,45.13804,24.03483
6759448,2884,182,Romania,RO,Europe,Bihor,Boghi?,47.75959,22.67371
6759445,2884,182,Romania,RO,Europe,Bihor,Bogomirea,46.56667,23.8
6759437,2884,182,Romania,RO,Europe,Bihor,Boia,45.46667,24.3
6759435,2884,182,Romania,RO,Europe,Bihor,Boian,46.20159,24.22862
6759508,2884,182,Romania,RO,Europe,Bihor,Boiereni,47.38981,23.92882
6759429,2884,182,Romania,RO,Europe,Bihor,Boine?ti,47.91567,23.35117
6759428,2884,182,Romania,RO,Europe,Bihor,Boi?oara,45.43333,24.38333
6775246,2884,182,Romania,RO,Europe,Bihor,Boiu,45.56922,24.49056
6759142,2884,182,Romania,RO,Europe,Bihor,Boiu Mare,47.4,23.58333
6759140,2884,182,Romania,RO,Europe,Bihor,Boiu?,47.38333,23.56667
6759135,2884,182,Romania,RO,Europe,Bihor,Boj-C?tun,46.69766,23.84121
6759137,2884,182,Romania,RO,Europe,Bihor,Boju,46.71012,23.78159
6759132,2884,182,Romania,RO,Europe,Bihor,Bolboce?ti,45.0063,23.59546
6759129,2884,182,Romania,RO,Europe,Bihor,Bolda,47.53246,22.91812
6775588,2884,182,Romania,RO,Europe,Bihor,Boldanu,45.65285,24.69033
6776053,2884,182,Romania,RO,Europe,Bihor,Boldanului,45.33469,24.31911
6759121,2884,182,Romania,RO,Europe,Bihor,Boldu?,46.62185,23.95176
6759120,2884,182,Romania,RO,Europe,Bihor,Boldu?ul,46.55,23.9
6759119,2884,182,Romania,RO,Europe,Bihor,Boli,45.41667,23.36667
6759117,2884,182,Romania,RO,Europe,Bihor,Bolintin Deal,44.45917,25.82111
6759114,2884,182,Romania,RO,Europe,Bihor,Bolintin Vale,44.44889,25.75778
6759118,2884,182,Romania,RO,Europe,Bihor,Bolintin-B?leanu,44.45,25.75
6759115,2884,182,Romania,RO,Europe,Bihor,Bolintineni,46.49246,24.71309
6759111,2884,182,Romania,RO,Europe,Bihor,Bologaia,46.63686,24.25877
6759107,2884,182,Romania,RO,Europe,Bihor,Bolovani,44.72473,25.63579
6759104,2884,182,Romania,RO,Europe,Bihor,Bolovanu,45.41667,24.3
6759103,2884,182,Romania,RO,Europe,Bihor,Bolta?i,44.53333,26.21667
6802426,2884,182,Romania,RO,Europe,Bihor,Boltur,45.4113,23.93925
6759098,2884,182,Romania,RO,Europe,Bihor,Bon?,46.98925,23.92548
6808753,2884,182,Romania,RO,Europe,Bihor,Bon?ida,46.9155,23.81475
6759097,2884,182,Romania,RO,Europe,Bihor,Bont?ieni,47.61221,23.7216
6802400,2884,182,Romania,RO,Europe,Bihor,Bora,45.39515,23.6644
6758588,2884,182,Romania,RO,Europe,Bihor,Bor?a-C?tun,46.90621,23.70933
6758587,2884,182,Romania,RO,Europe,Bihor,Bor?a-Crestaia,46.90888,23.64224
6809709,2884,182,Romania,RO,Europe,Bihor,Bor?scu Mare,45.29049,22.74439
6809713,2884,182,Romania,RO,Europe,Bihor,Bor?scu Mic,45.2946,22.77066
6759090,2884,182,Romania,RO,Europe,Bihor,Borca,47.18333,25.76667
6759087,2884,182,Romania,RO,Europe,Bihor,Borcut,47.482,23.84071
6759086,2884,182,Romania,RO,Europe,Bihor,Bord,46.39369,24.22694
6759078,2884,182,Romania,RO,Europe,Bihor,Bordo?iu,46.39668,24.78606
6759074,2884,182,Romania,RO,Europe,Bihor,Borea,45.61667,23.01667
6759071,2884,182,Romania,RO,Europe,Bihor,Borleasa,47.34616,24.17731
6759068,2884,182,Romania,RO,Europe,Bihor,Borle?ti,47.67776,23.33562
6758604,2884,182,Romania,RO,Europe,Bihor,Boroslo,46.33333,25.85
6758603,2884,182,Romania,RO,Europe,Bihor,Boro?oaia,46.51667,23.6
6758601,2884,182,Romania,RO,Europe,Bihor,Boro?teni,45.09711,23.02806
6758592,2884,182,Romania,RO,Europe,Bihor,Bor?a,47.65,24.65
6758593,2884,182,Romania,RO,Europe,Bihor,Bor?a,46.91667,23.78333
6758594,2884,182,Romania,RO,Europe,Bihor,Bor?a,47.65527,24.66328
6758597,2884,182,Romania,RO,Europe,Bihor,Bor?a,46.93333,23.66667
6758589,2884,182,Romania,RO,Europe,Bihor,Bor?a-Baia,47.65,24.66667
6758586,2884,182,Romania,RO,Europe,Bihor,Bor?a-Handal,47.65,24.66667
6758583,2884,182,Romania,RO,Europe,Bihor,Bor?a-Poeni,47.65,24.66667
6758582,2884,182,Romania,RO,Europe,Bihor,Bor?a-T?etura,47.65,24.66667
6758581,2884,182,Romania,RO,Europe,Bihor,Borsec,46.95,25.56667
6758574,2884,182,Romania,RO,Europe,Bihor,Borza,47.2198,23.27348
6758572,2884,182,Romania,RO,Europe,Bihor,Borze?ti,46.53958,23.6129
6758565,2884,182,Romania,RO,Europe,Bihor,Borzia,46.97012,24.93407
6758563,2884,182,Romania,RO,Europe,Bihor,Borzond,46.46667,24.85
6758562,2884,182,Romania,RO,Europe,Bihor,Borzont,46.6954,25.45215
6758560,2884,182,Romania,RO,Europe,Bihor,Borzontul Mic,46.73333,25.43333
6758546,2884,182,Romania,RO,Europe,Bihor,Bo?orod,45.68333,23.08333
6758539,2884,182,Romania,RO,Europe,Bihor,Botani,45.45,23.26667
6758534,2884,182,Romania,RO,Europe,Bihor,Botei,46.6394,24.13198
6758532,2884,182,Romania,RO,Europe,Bihor,Boteni,44.66495,25.62924
6758529,2884,182,Romania,RO,Europe,Bihor,Bo?eni,45.41667,23.36667
6758517,2884,182,Romania,RO,Europe,Bihor,Botez,46.38675,24.0243
6758000,2884,182,Romania,RO,Europe,Bihor,Botiz,47.83333,22.95
6757998,2884,182,Romania,RO,Europe,Bihor,Botiza,47.66667,24.15
6757992,2884,182,Romania,RO,Europe,Bihor,Botorca,46.28232,24.30157
6757991,2884,182,Romania,RO,Europe,Bihor,Botorca-Bl?jel,46.21667,24.31667
6757990,2884,182,Romania,RO,Europe,Bihor,Botoroaga,44.14833,25.54472
6757988,2884,182,Romania,RO,Europe,Bihor,Botorogi,44.98865,23.28942
6757987,2884,182,Romania,RO,Europe,Bihor,Boto?,46.73333,23.83333
6808529,2884,182,Romania,RO,Europe,Bihor,Boto?,47.5132,25.22744
6757978,2884,182,Romania,RO,Europe,Bihor,Botu?,47.55988,25.34174
6757977,2884,182,Romania,RO,Europe,Bihor,Botu?el,47.57816,25.29819
6757979,2884,182,Romania,RO,Europe,Bihor,Botu?,47.48333,25.28333
6802722,2884,182,Romania,RO,Europe,Bihor,Bou,45.34811,23.80184
6757976,2884,182,Romania,RO,Europe,Bihor,Boul,47.65,25.58333
6757975,2884,182,Romania,RO,Europe,Bihor,Boul Mare,47.63333,25.55
6757966,2884,182,Romania,RO,Europe,Bihor,Boz,45.94829,23.80395
6757950,2884,182,Romania,RO,Europe,Bihor,Bozânta Mare,47.63949,23.44211
6757949,2884,182,Romania,RO,Europe,Bihor,Bozânta Mic?,47.63641,23.42236
6757965,2884,182,Romania,RO,Europe,Bihor,Bozed,46.68736,24.46226
6757964,2884,182,Romania,RO,Europe,Bihor,Bozeni,46.53212,24.67124
6757959,2884,182,Romania,RO,Europe,Bihor,Bozia?,46.31667,24.3
6757952,2884,182,Romania,RO,Europe,Bihor,Bozie?,47.03413,24.19134
6757944,2884,182,Romania,RO,Europe,Bihor,Brabe?i,44.45939,24.76507
6757926,2884,182,Romania,RO,Europe,Bihor,Br?de?elu,46.75539,25.05171
6757934,2884,182,Romania,RO,Europe,Bihor,Br?deni,46.08333,24.83333
6757931,2884,182,Romania,RO,Europe,Bihor,Br?de?ti,46.35,25.35
6809343,2884,182,Romania,RO,Europe,Bihor,Br?de?ului,45.42253,23.00754
6757925,2884,182,Romania,RO,Europe,Bihor,Br?diceni,45.05811,23.0791
6757922,2884,182,Romania,RO,Europe,Bihor,Br?di?or,45.26309,24.43097
6757921,2884,182,Romania,RO,Europe,Bihor,Bradu,45.72221,24.33234
6757918,2884,182,Romania,RO,Europe,Bihor,Bradu-Clocotici,45.40655,24.32966
6802375,2884,182,Romania,RO,Europe,Bihor,Bradului,45.24326,23.6354
6757912,2884,182,Romania,RO,Europe,Bihor,Bragadiru,43.76667,25.51667
6756473,2884,182,Romania,RO,Europe,Bihor,Brâglez,47.21667,23.38333
6757546,2884,182,Romania,RO,Europe,Bihor,Braia,45.35,23.2
6757541,2884,182,Romania,RO,Europe,Bihor,Bran,44.03333,25.38333
6756471,2884,182,Romania,RO,Europe,Bihor,Brânceni,43.88333,25.4
6756469,2884,182,Romania,RO,Europe,Bihor,Brâncoveanca,43.94075,24.69336
6756468,2884,182,Romania,RO,Europe,Bihor,Brâncoveanu,44.60781,25.53807
6756467,2884,182,Romania,RO,Europe,Bihor,Brâncovene?ti,46.85632,24.75941
6757534,2884,182,Romania,RO,Europe,Bihor,Br?ne?ti,45.2,24.23333
6757539,2884,182,Romania,RO,Europe,Bihor,Br?ne?ti,44.45,26.33333
6757524,2884,182,Romania,RO,Europe,Bihor,Brani?tea,47.16667,24.06667
6757526,2884,182,Romania,RO,Europe,Bihor,Brani?tea,44.68333,25.58333
6757527,2884,182,Romania,RO,Europe,Bihor,Brani?tea,44.56667,24.7
6757529,2884,182,Romania,RO,Europe,Bihor,Br?ni?tari,44.17626,26.05953
6757528,2884,182,Romania,RO,Europe,Bihor,Brani?tea,43.96315,26.03812
6757523,2884,182,Romania,RO,Europe,Bihor,Brani?tea,47.58689,25.33997
6809718,2884,182,Romania,RO,Europe,Bihor,Branu,45.30072,22.69299
6756464,2884,182,Romania,RO,Europe,Bihor,Brânzeni,47.13333,26
6757513,2884,182,Romania,RO,Europe,Bihor,Brastav??u,43.90634,24.40784
6758232,2884,182,Romania,RO,Europe,Bihor,Br?t??ani,44.23333,25.25
6757508,2884,182,Romania,RO,Europe,Bihor,Bratcovu,44.15769,24.8693
6757506,2884,182,Romania,RO,Europe,Bihor,Brateiu,46.16667,24.41667
6757504,2884,182,Romania,RO,Europe,Bihor,Br?teni,46.91187,24.39189
6757500,2884,182,Romania,RO,Europe,Bihor,Br?te?ti,44.43202,25.30882
6757487,2884,182,Romania,RO,Europe,Bihor,Bratove?ti,45.41228,24.36458
6788015,2884,182,Romania,RO,Europe,Bihor,Bra?ul Mocanului,43.9,25.96667
6763548,2884,182,Romania,RO,Europe,Bihor,Bra?ul Smârda,43.91667,26.03333
6757477,2884,182,Romania,RO,Europe,Bihor,Brazi,45.48716,22.8404
6757472,2884,182,Romania,RO,Europe,Bihor,Brazii,46.78333,25.45
6776012,2884,182,Romania,RO,Europe,Bihor,Brazii Negri,46.40172,25.63269
6771243,2884,182,Romania,RO,Europe,Bihor,"BRD, Agen?ia B?neasa",44.49209,26.07971
6771753,2884,182,Romania,RO,Europe,Bihor,"BRD, Agen?ia METAV",44.49126,26.09662
6773992,2884,182,Romania,RO,Europe,Bihor,"BRD, filiala Nicolae Caramfil",44.4799,26.09297
6757468,2884,182,Romania,RO,Europe,Bihor,Breaza,47.36667,24.03333
6756515,2884,182,Romania,RO,Europe,Bihor,Breaza de Sus,47.64908,25.30872
6756513,2884,182,Romania,RO,Europe,Bihor,Breazova,45.52842,22.79364
6756510,2884,182,Romania,RO,Europe,Bihor,Breb,47.74854,23.90494
6756507,2884,182,Romania,RO,Europe,Bihor,Brebeni,44.36667,24.45
6756504,2884,182,Romania,RO,Europe,Bihor,Brebeni-Români,44.38333,24.45
6756503,2884,182,Romania,RO,Europe,Bihor,Brebi,47.20775,23.1969
6756502,2884,182,Romania,RO,Europe,Bihor,Brebina,44.16656,24.97363
6756491,2884,182,Romania,RO,Europe,Bihor,Bretea,47.12431,24.24324
6756489,2884,182,Romania,RO,Europe,Bihor,Bretea Român?,45.66085,23.01739
6756487,2884,182,Romania,RO,Europe,Bihor,Bretea Streiului,45.66031,23.00369
6756485,2884,182,Romania,RO,Europe,Bihor,Bre?eni,45.46667,23.16667
6756482,2884,182,Romania,RO,Europe,Bihor,Brezoaele,44.58333,25.73333
6756484,2884,182,Romania,RO,Europe,Bihor,Brezoaia,44.55683,25.78527
6756483,2884,182,Romania,RO,Europe,Bihor,Brezoaia Crucesu,44.56667,25.75
6775637,2884,182,Romania,RO,Europe,Bihor,Brezoi,45.34653,24.2554
6756477,2884,182,Romania,RO,Europe,Bihor,Brezuica,44.06667,24.55
6756476,2884,182,Romania,RO,Europe,Bihor,Brezu?a,47.48333,25.28333
6771237,2884,182,Romania,RO,Europe,Bihor,BRICOCAFE B?neasa,44.50961,26.08457
6771255,2884,182,Romania,RO,Europe,Bihor,BRICOSTORE B?neasa,44.50945,26.08438
6756474,2884,182,Romania,RO,Europe,Bihor,Brie?ti,44.13333,25.16667
6807585,2884,182,Romania,RO,Europe,Bihor,Bristol,44.45067,26.11315
6756458,2884,182,Romania,RO,Europe,Bihor,Brodelele,45.1,24.13333
6756457,2884,182,Romania,RO,Europe,Bihor,Brodina,47.78111,25.27236
6756453,2884,182,Romania,RO,Europe,Bihor,Brodina de Jos,47.81126,25.38056
6756436,2884,182,Romania,RO,Europe,Bihor,Bro?teni,44.21667,25.25
6756440,2884,182,Romania,RO,Europe,Bihor,Bro?teni,47.23333,25.7
6756434,2884,182,Romania,RO,Europe,Bihor,Bro?teni Deal,44.6,25.35
6756448,2884,182,Romania,RO,Europe,Bihor,Bro?teanca,43.94105,25.07403
6756443,2884,182,Romania,RO,Europe,Bihor,Bro?teni,46.03158,23.95421
6756445,2884,182,Romania,RO,Europe,Bihor,Bro?teni,44.72053,25.50935
6756447,2884,182,Romania,RO,Europe,Bihor,Bro?teni,44.60615,25.34867
6756430,2884,182,Romania,RO,Europe,Bihor,Bruiu,45.86667,24.7
6756423,2884,182,Romania,RO,Europe,Bihor,Brusturi,47.16025,23.22537
6809668,2884,182,Romania,RO,Europe,Bihor,Brusturu,45.309,22.54735
6753729,2884,182,Romania,RO,Europe,Bihor,Bu?ag,47.65871,23.42775
6753728,2884,182,Romania,RO,Europe,Bihor,Bu?ca,44.11166,24.80238
6755285,2884,182,Romania,RO,Europe,Bihor,Buc?ana,45.06401,23.71455
6755340,2884,182,Romania,RO,Europe,Bihor,Bucerdea Vinoas?,46.16328,23.52904
6755342,2884,182,Romania,RO,Europe,Bihor,Bucerdea-Grânoas?,46.2,23.83333
6755269,2884,182,Romania,RO,Europe,Bihor,Bucharest,44.43225,26.10626
6770136,2884,182,Romania,RO,Europe,Bihor,Bucharest B?neasa Aurel Vlaicu International Airport,44.50319,26.10211
6809289,2884,182,Romania,RO,Europe,Bihor,Bucharest Central University Library,44.43975,26.0973
6773234,2884,182,Romania,RO,Europe,Bihor,Bucharest City Hall,44.44358,26.05572
6809084,2884,182,Romania,RO,Europe,Bihor,Bucharest Clinceni,44.35892,25.93184
6806304,2884,182,Romania,RO,Europe,Bihor,Bucharest Courthouse,44.42718,26.11048
6774446,2884,182,Romania,RO,Europe,Bihor,Bucharest Emergency University Hospital,44.43611,26.07182
6773272,2884,182,Romania,RO,Europe,Bihor,Bucharest Tower Center,44.4545,26.08125
6755333,2884,182,Romania,RO,Europe,Bihor,Bucin,46.57347,25.20487
6755331,2884,182,Romania,RO,Europe,Bihor,Bucini?,47.21667,25.36667
6755330,2884,182,Romania,RO,Europe,Bihor,Bucini?u,43.95,24.25
6755328,2884,182,Romania,RO,Europe,Bihor,Bucini?u Mic,43.93608,24.25825
6755327,2884,182,Romania,RO,Europe,Bihor,Bucium,45.74102,23.18295
6755319,2884,182,Romania,RO,Europe,Bihor,Buciumeni,44.01667,25.8
6755308,2884,182,Romania,RO,Europe,Bihor,Buciumi,47.47033,23.48926
6755303,2884,182,Romania,RO,Europe,Bihor,Bucium-Orlea,45.58333,22.96667
6755302,2884,182,Romania,RO,Europe,Bihor,Bucium-Runc,47.45,23.46667
6755298,2884,182,Romania,RO,Europe,Bihor,Bucov,44.44024,25.03747
6755295,2884,182,Romania,RO,Europe,Bihor,Bucova,45.50906,22.63731
6755290,2884,182,Romania,RO,Europe,Bihor,Bucoveni,44.58333,25.96667
6755289,2884,182,Romania,RO,Europe,Bihor,Bucovenii,44.55,25.93333
6755287,2884,182,Romania,RO,Europe,Bihor,Bucovul,44.4,25.11667
6755284,2884,182,Romania,RO,Europe,Bihor,Buc?ani,44.37611,25.65528
6755280,2884,182,Romania,RO,Europe,Bihor,Buc?anii de Jos,44.36667,25.65
6755279,2884,182,Romania,RO,Europe,Bihor,Buc?anii de Sus,44.36667,25.65
6809311,2884,182,Romania,RO,Europe,Bihor,Bucura 1,45.36569,22.86188
6809314,2884,182,Romania,RO,Europe,Bihor,Bucura 2,45.36805,22.86568
6755273,2884,182,Romania,RO,Europe,Bihor,Bucureasa,44.99865,23.31628
6755272,2884,182,Romania,RO,Europe,Bihor,Bucureni,46.8,25.9
6770782,2884,182,Romania,RO,Europe,Bihor,Bucuresti,44.42802,26.09665
6755267,2884,182,Romania,RO,Europe,Bihor,Bucure?tii Noi,44.4913,26.03459
6755268,2884,182,Romania,RO,Europe,Bihor,Bucure?ti,44.5,26.08333
6809300,2884,182,Romania,RO,Europe,Bihor,Bucure?ti - Ilfov,44.432,26.10103
6755264,2884,182,Romania,RO,Europe,Bihor,Bucuroaia,44.65,25.48333
6755275,2884,182,Romania,RO,Europe,Bihor,Bucuru,45.78879,23.39851
6775247,2884,182,Romania,RO,Europe,Bihor,Buda,45.58844,24.6588
6754819,2884,182,Romania,RO,Europe,Bihor,Budac,47.11667,25.68333
6806336,2884,182,Romania,RO,Europe,Bihor,Budacu,47.12331,25.67581
6754814,2884,182,Romania,RO,Europe,Bihor,Budacu de Jos,47.08333,24.51667
6754812,2884,182,Romania,RO,Europe,Bihor,Budacu de Sus,47.06118,24.65752
6754805,2884,182,Romania,RO,Europe,Bihor,Budeni,44.19115,26.11506
6754793,2884,182,Romania,RO,Europe,Bihor,Bude?ti,47.73333,23.95
6754796,2884,182,Romania,RO,Europe,Bihor,Bude?ti,46.88333,24.25
6754802,2884,182,Romania,RO,Europe,Bihor,Bude?ti,44.23472,26.46583
6754788,2884,182,Romania,RO,Europe,Bihor,Bude?ti-Fâna?e,46.86667,24.25
6754786,2884,182,Romania,RO,Europe,Bihor,Budieni,45.01721,23.40303
6775262,2884,182,Romania,RO,Europe,Bihor,Budislavu,45.58219,24.45932
6754783,2884,182,Romania,RO,Europe,Bihor,Budiu Mic,46.5092,24.58285
6754769,2884,182,Romania,RO,Europe,Bihor,Budu?,47.08116,24.53691
6754779,2884,182,Romania,RO,Europe,Bihor,Buduiasca,44.01667,25.38333
6754777,2884,182,Romania,RO,Europe,Bihor,Buduleasa,44.41667,26.4
6754808,2884,182,Romania,RO,Europe,Bihor,Budur??ti,45.13934,24.148
62946,2884,182,Romania,RO,Europe,Bihor,Budureasa,46.66667,22.33333
6754772,2884,182,Romania,RO,Europe,Bihor,Budurleni,46.92014,24.42479
6754771,2884,182,Romania,RO,Europe,Bihor,Budurleni-Case,46.96667,24.35
6754764,2884,182,Romania,RO,Europe,Bihor,Buftea,44.56139,25.94889
6775213,2884,182,Romania,RO,Europe,Bihor,Buftea Dam,44.55249,25.94707
6771268,2884,182,Romania,RO,Europe,Bihor,Bugatti 2000,44.4605,26.11606
6806352,2884,182,Romania,RO,Europe,Bihor,Buh?escu Mare,47.57558,24.63178
6754742,2884,182,Romania,RO,Europe,Bihor,Buia,45.97338,24.27618
6754741,2884,182,Romania,RO,Europe,Bihor,Buice?ti,45.18333,23.73333
6802728,2884,182,Romania,RO,Europe,Bihor,Buila,45.24251,24.09452
6754375,2884,182,Romania,RO,Europe,Bihor,Bujor,46.65534,24.17342
6754373,2884,182,Romania,RO,Europe,Bihor,Bujoreanca,44.58333,25.81667
6765326,2884,182,Romania,RO,Europe,Bihor,Bujoreni,44.11667,25.63333
6754371,2884,182,Romania,RO,Europe,Bihor,Bujor-Hodaie,46.64495,24.16833
6809011,2884,182,Romania,RO,Europe,Bihor,Bujoru,43.95771,24.84806
6754367,2884,182,Romania,RO,Europe,Bihor,Bulaci,44.4,25.33333
6754360,2884,182,Romania,RO,Europe,Bihor,Bulbucata,44.28333,25.80333
6754356,2884,182,Romania,RO,Europe,Bihor,Bulenii,45.08333,24.01667
6807067,2884,182,Romania,RO,Europe,Bihor,Bulevard (Sibiu),45.78155,24.13724
6754355,2884,182,Romania,RO,Europe,Bihor,Bulg?reni,46.36596,25.25257
6754354,2884,182,Romania,RO,Europe,Bihor,Bulgari,47.33897,23.14396
6754353,2884,182,Romania,RO,Europe,Bihor,Bulgaru,44.36667,25.96667
6754351,2884,182,Romania,RO,Europe,Bihor,Buliceni,47.35,25.36667
6754350,2884,182,Romania,RO,Europe,Bihor,Buliman,45.16667,23.98333
6754342,2884,182,Romania,RO,Europe,Bihor,Bulzi,46.36667,23.6
6776048,2884,182,Romania,RO,Europe,Bihor,Bulzu,45.31626,24.34785
6775583,2884,182,Romania,RO,Europe,Bihor,Bulzu Maharii,45.64594,24.65518
6809726,2884,182,Romania,RO,Europe,Bihor,Bulzul,45.20871,22.72102
6775604,2884,182,Romania,RO,Europe,Bihor,Bulzului,45.56647,24.30897
6754338,2884,182,Romania,RO,Europe,Bihor,Bumbe?ti-Galbenu,45.11667,23.71667
6754337,2884,182,Romania,RO,Europe,Bihor,Bumbe?ti-Jiu,45.16667,23.4
6754339,2884,182,Romania,RO,Europe,Bihor,Bumbe?ti-Pi?ic,45.12852,23.68689
6754334,2884,182,Romania,RO,Europe,Bihor,Bumbue?ti,45.43184,24.36304
